generation,fitness_min,fitness_mean,fitness_max,fitness_std,labels_entropy,labels_imbalance
0,0.0234375,0.0966796875,0.193359375,0.03444096564770061,0.9999867977219693,1.0196078431372548
1,0.021484375,0.09599609375,0.1953125,0.040270742627768766,0.9999867977219693,1.0196078431372548
2,0.0078125,0.102578125,0.1875,0.04163362540841762,0.9999704845738883,1.0392156862745099
3,0.021484375,0.09595703125,0.193359375,0.041880442706867874,0.9999867977219693,1.0196078431372548
4,0.015625,0.0946484375,0.259765625,0.04169948861885741,0.9999867977219693,1.0196078431372548
5,0.017578125,0.1051171875,0.255859375,0.05000944429848195,0.9999867977219693,1.0196078431372548
6,0.033203125,0.1071484375,0.23828125,0.046273006181511686,0.9999867977219693,1.0196078431372548
7,0.017578125,0.10755859375,0.271484375,0.0463152245094667,0.9999867977219693,1.0196078431372548
8,0.005859375,0.1077734375,0.279296875,0.05390227283788545,0.9999867977219693,1.0196078431372548
9,0.015625,0.10912109375,0.234375,0.05295934002767587,0.9999867977219693,1.0196078431372548
10,0.02734375,0.11484375,0.263671875,0.055812917744097336,0.9999867977219693,1.0196078431372548
11,0.01953125,0.123359375,0.255859375,0.05675683122431167,0.9999867977219693,1.0196078431372548
12,0.01953125,0.1164453125,0.251953125,0.052343589668597736,0.9999867977219693,1.0196078431372548
13,0.01953125,0.1165234375,0.251953125,0.053263562978017924,0.9999867977219693,1.0196078431372548
14,0.021484375,0.12220703125,0.267578125,0.05191658651101837,0.9999704845738883,1.0392156862745099
15,0.02734375,0.1278515625,0.271484375,0.04757968041895123,0.9999867977219693,1.0196078431372548
16,0.03515625,0.12279296875,0.263671875,0.04475994506805294,0.9999867977219693,1.0196078431372548
17,0.029296875,0.12001953125,0.255859375,0.04528334106924482,0.9999867977219693,1.0196078431372548
18,0.03515625,0.11681640625,0.232421875,0.04485873194718258,0.9999867977219693,1.0196078431372548
19,0.0390625,0.1193359375,0.291015625,0.05053916152989215,0.9999867977219693,1.0196078431372548
20,0.025390625,0.1210546875,0.28125,0.052792921782489274,0.9999867977219693,1.0196078431372548
21,0.025390625,0.11767578125,0.265625,0.04981378210468707,0.9999867977219693,1.0196078431372548
22,0.021484375,0.12517578125,0.314453125,0.05608094645725937,0.9999867977219693,1.0196078431372548
23,0.02734375,0.1312109375,0.2890625,0.0590318129812024,0.9999867977219693,1.0196078431372548
24,0.03515625,0.141328125,0.3203125,0.06211645006872676,0.9999867977219693,1.0196078431372548
25,0.048828125,0.14986328125,0.31640625,0.072216967888785,0.9999867977219693,1.0196078431372548
26,0.029296875,0.15578125,0.314453125,0.06632929824492388,0.9999867977219693,1.0196078431372548
27,0.029296875,0.1519921875,0.287109375,0.06316563271084775,0.9999867977219693,1.0196078431372548
